uuid	title	created_at	updated_at	messages	user_msgs	assistant_msgs	user_chars	assistant_chars	total_chars	categories	first_user
b3d8ba84-a8d7-4e13-bd49-efbf30ba0888	Jungmin's Survival Story	2025-02-07T14:27:22.366069Z	2025-02-12T05:28:50.968618Z	90	45	45	17022	19913	36935	기타	이 소설을 쓰고 있어. 7일차 쓰는중이야. 후반부.
c50e3af7-d0a6-42ea-8e39-be8578979496	Exposing Hypocrisy and Inequality in Pansori Narratives	2025-02-07T06:45:02.813701Z	2025-02-07T07:41:58.460138Z	6	3	3	314	2280	2594	기타	이 판소리 사설 두개의 핵심 내용과 주제, 철학은 뭐라고 할 수 있을까
90c80b10-e684-421d-ac98-e7308827994f	"Analyzing the Award-Winning Play ""Pig Dream"""	2025-02-05T14:33:25.576616Z	2025-02-06T02:41:57.230276Z	10	5	5	331	4097	4428	희곡/신춘문예/퇴고	이 신춘문예 당선 희곡을 읽고 평가를 해보려고 해
489ef067-4c51-4f29-88b0-88b8b5bb2f22	횡단보도에 끝이 있나요	2025-02-05T12:08:17.567783Z	2025-02-05T14:33:04.747056Z	42	21	21	3710	9471	13181	희곡/신춘문예/퇴고	이게 이번 신춘문예 당선작 중 하나야. 희곡을 읽고 평가해보려고 해.
63f6a1cd-6ff3-4cf7-bc23-e0d77954cfc6	"Critical Analysis of Korean Play ""Thunder Knows the Truth"""	2025-02-05T09:49:38.900499Z	2025-02-05T12:01:22.926977Z	42	21	21	2341	12152	14493	희곡/신춘문예/퇴고	이 희곡을 비평하려고 해
c8e6aca7-433f-4ef8-91b5-21d9fd25a999	Books Exploring Innocence and Purity	2025-01-13T05:25:43.673991Z	2025-01-13T05:27:19.781103Z	4	2	2	40	1041	1081	기타	어린왕자 같이 순수함에 대한 책이 있을까
4e1e83e5-9b18-425b-b6fb-002db6cbfa7f	💬 가난의 본질이 뭘까	2025-01-12T16:03:11.373718Z	2025-01-12T16:05:20.550394Z	4	2	2	47	1024	1071	기타	가난의 본질이 뭘까
34ad88fb-5b58-471a-a710-68e02d9d2685	Stranded on a Desert Island: A Novelist's Journey	2025-01-12T14:15:06.617907Z	2025-02-07T14:05:46.989933Z	198	99	99	42106	46590	88696	기타	무인도로 중편 소설을  쓰고 있어. 4일차까지는 저렇고, 5일차는 아래로 시작했는데 느낌 어때   정민은 새벽녘까지 뒤척이다 겨우 잠이 들었다. 눈을 떴을 때는 이미 동굴 안으로 부드러운 햇살이 스며들고 있었다. 카메라부터 찾았다. “늦잠 잤나 봐요. 어제 잠을 좀 설쳤네요.” 목소리에 어제의 피곤함이 그대로 배어 있었다. 몸을 일으켜 앉았더니 온몸이 뻐근해 낮은 신음이 흘러나왔다. 자다 깨다를 반복하면서 거의 못 잔 탓인지, 생각보다 몸이 무거웠다. 그래도 어제 텐트의 발견으로 오늘은 뭔가 새로
26d5f17a-a91e-4f6e-a459-6784f82b08d4	Jealousy and Insecurity on a Deserted Island	2025-01-12T12:31:45.331930Z	2025-01-12T13:47:05.205362Z	12	6	6	4223	3673	7896	기타	이 설정으로 소설을 쓰고 있어. 4일차까지 썼고, 5일차 설정은 이래   다섯째날 키워드는 질투와 열등감의 화신 정민 정도로 하면 어떨까.  1. 아침 시작 * 어젯밤 뒤척이다 겨우 잠들어서 늦잠 * 일어나자마자 소심하게 동굴 밖을 살피는 모습 * 그래도 식량을 구하러 조심스레 나가봄.  2. 다른 유튜버와 마주침 * 게를 잡으러 바위 쪽으로 가는데 마주침 * 상대방은 통발을 확인하러 온 참 * 서로 놀라서 어색한 첫 대면 * 자신이 먼저와 있다는 걸 강조하는 정민. 유튜버는 정민의 집에 놀러가겠
d87798fd-5199-4f49-be96-72b0d5fa89c1	Stranded on a Desert Island	2025-01-09T04:54:24.885604Z	2025-01-12T15:33:41.255945Z	42	21	21	7972	11504	19476	기타	이 설정을 기반으로 무인도 소설을 쓰고 있어. 4일차 아침을 쓰는 중이야. 계속 이어서 쓸 수있게 도와줘.
11ad475e-94b6-4505-ac94-3c80e9e9bc5c	Evaluating a Thought-Provoking Sci-Fi Play	2025-01-08T03:30:58.471675Z	2025-01-08T06:58:43.349979Z	54	27	27	14266	15538	29804	희곡/신춘문예/퇴고	너는 신춘문예 심사위원이야. 이 희곡을 평가해보자.
9116471d-1118-424f-8a9c-0e7540cd5e9d	Evaluating a Family Drama Play	2025-01-07T12:42:10.226396Z	2025-01-09T03:14:03.825594Z	22	11	11	512	6450	6962	희곡/신춘문예/퇴고	너가 신춘문예 심사위원이라고 가정하자. 그리고 이 희곡을 평가한다면 어떻게 얘기할 수 있겠니
a3b15f57-6a38-4626-b9fe-cac9ad55a9c8	Stranded on a Desert Island	2025-01-06T03:58:36.095834Z	2025-01-12T15:35:35.989312Z	88	44	44	15942	24626	40568	기타	이전 대화에서 이 설정으로 무인도 생존기 소설을 쓰고 있었어. 계속 대화를 이어가려고 하거든
2fdd40d5-b78a-4102-a570-efa9d6bc7c7f	Surviving Isolation: A YouTuber's Journey	2024-12-27T04:18:35.807451Z	2025-01-06T03:46:38.045342Z	184	92	92	32749	44500	77249	기타	유튜브를 보다가 든 생각이야. 소설아이디어 라고 하자. 취업이 잘 안되자 유튜버를 해야겠다고 마음먹고 컨텐츠를 찾다가 아 무인도에 가서 일주일 생존하기 컨텐츠를 찍어야지 라고 하고 무인도에 가는 거야. 일주일 뒤에 데리러 오라고 배에 얘기해둔 거지. 그리고 이제 생존을 위해 뭐 하는데 첫날은 의욕이 앞서고 다 신기하고 재밌고 영화 주인공 같고 한데, 이틀이 넘어가면서부터는 다 무료해진거지. 생각대로 되는 게 없고, 나무로 불붙이다가 짜증나서 집어던지고, 바닥은 차고, 춥고, 움직이면 힘빠지고, 낚
146fc4dd-8440-46ff-9006-6dc4289c454e	Linguistic Tricks in Macbeth's Prophecy	2024-12-21T03:38:53.260170Z	2024-12-21T03:40:06.029644Z	4	2	2	97	1290	1387	기타	맥베스에 나오는 “여자가 낳은 자 중에는 맥베스를 넘어뜨릴 자가 없다”는 설정 있잖아. 이런 언어트릭? 이 이후에 많이 나온 거 같은데 예시 몇개만 들어줘
e09aea7c-274d-44d4-8473-375da6db5b84	Recruiting New Playwrights for Dramatic Writing Workshop	2024-12-18T02:19:17.159254Z	2024-12-18T03:48:46.027901Z	6	3	3	976	3039	4015	희곡/신춘문예/퇴고	희곡스터디 모임 인원을 충원하려고 해. 2025년 상반기 계획은 이렇고 상반기 모임 계획 정리한 거 보내드려요! 1. 모임 횟수 2~3주 한 번 2. 모임 요일 : 목요일 3. 장소 : 종로 3가 - 5가 4. 시간 : 19시 30분 ~ 21시 30분 ( 2시간 ~ 3시간 ) 5. 작품 제출은 전날. ( 수요일 ) 6. 작품 미리 읽고, 모임에서 낭독 후 합평 진행 7. ‘열려라, 기승전결!’의 목표 : 2025년 연말 낭독극 8. 다음 모임 : 1월 9일 목요일입니다😉  감성적인 모집글을 만들어
d967c36f-5bdf-4335-b688-70acfbb74b36	Elevating a Clown's Story	2024-12-17T10:50:37.171019Z	2024-12-17T10:53:37.070942Z	6	3	3	63	3890	3953	기타	이거 스토리를 좀 끌어올리려면 어느 방향으러 갈 수 있을까
606f76de-3a2f-423e-bbf4-1de054ffe0f3	Reflections on a Poignant Drama	2024-12-15T13:06:40.452107Z	2024-12-18T04:36:06.832716Z	171	86	85	37723	36877	74600	희곡/신춘문예/퇴고	이 희곡을 어떻게 생각해
653a656c-50e2-4abd-a210-8aa8a4fa0107	Insightful Analysis of a Play Exploring 20s Angst	2024-12-09T13:54:18.053584Z	2024-12-09T14:19:44.250985Z	30	15	15	787	6715	7502	희곡/신춘문예/퇴고	이 희곡을 합평하려 해.
e850ed44-e94d-422b-9840-32c0c125354b	희곡 합평 000000	2024-12-09T13:08:43.196481Z	2024-12-09T13:53:44.916958Z	30	15	15	1206	7838	9044	희곡/신춘문예/퇴고	이 희곡을 합평하려고 해.
abc4f671-9eb0-4491-b83b-548d37fb501e	Reflections of a Jobless Thirty-Year-Old	2024-12-05T06:20:06.877027Z	2024-12-10T11:56:29.875911Z	10	5	5	443	2242	2685	희곡/신춘문예/퇴고;자기이해/관계/정당화	짧은 연극 독백 대사 좀 만들어줘.   나는 무슨생각으로 살까. 나는 백수야. 내일이 불안한데 또 지금 편안해.
5ebdbf5d-67f3-4ec1-a4c1-58c13edf51b6	Futuristic Family Drama: Exploring AI and Human Identity	2024-12-05T04:20:50.042958Z	2024-12-06T12:51:18.050467Z	180	90	90	23725	39948	63673	희곡/신춘문예/퇴고;AI/도구/위키	이 희곡으로 신춘문예에 내려고 해. 심사위원의 눈으로 봐줘
d84e0d4c-f277-4b4a-b72c-f8349e9f8301	심문1	2024-12-02T14:24:23.443961Z	2025-05-28T14:48:29.369159Z	220	110	110	23168	30923	54091	희곡/신춘문예/퇴고	이 희곡 후속으로 생각해봤는데 케어봇 올린이 한국에 돌아와서 조력 살인으로 기소되어 재판을 받는 걸 희곡으로 써보면 어떨까
770f235a-3b9a-4744-bb55-2ccbdda1bb9f	"Dystopian Social Credit Play ""Model Citizen"""	2024-12-02T02:47:34.726169Z	2024-12-02T03:37:13.042116Z	8	4	4	377	2504	2881	희곡/신춘문예/퇴고	신춘문예에 제출할 희곡이야. 심사위원의 눈으로 봐줘
c9764285-ed36-4e09-ba07-602a9cc5a219	Modernizing a Family Drama for Literary Contest	2024-12-01T14:10:56.179209Z	2024-12-04T13:09:16.368473Z	168	84	84	35503	34386	69889	희곡/신춘문예/퇴고	이 희곡을 개작해서 신춘문예에 제출할거야. 개작 방향을 세워보자.
b99d84f2-a052-4baf-9535-383c332447e0	모범시민 개작	2024-12-01T13:11:06.524330Z	2024-12-02T02:56:47.216914Z	8	4	4	554	2456	3010	희곡/신춘문예/퇴고	신춘문예에 제출하려는 희곡이야 심사위원의 입장에서 바라본다면 어때
428c9b8e-9f85-4161-ad04-d7753c90311b	Pleading for a Second Chance	2024-11-28T16:53:34.849536Z	2024-11-28T16:53:42.008939Z	2	1	1	109	104	213	기타	"아 ""아니.., 아니에요... 안돼. 제가 잘못했어요. (간절하게) 다시 열심히 하겠습니다. 제발 한 번만 다시 기회를... 이럴 순 없어. 내 인생이... 점수가..."" 이건 날리는게 낫다는거지"
d08ad274-11cc-4637-8713-8c027cce97ed	Pleading for a Second Chance	2024-11-28T16:52:56.095160Z	2024-11-28T16:53:14.384146Z	2	1	1	109	364	473	기타	"아 ""아니.., 아니에요... 안돼. 제가 잘못했어요. (간절하게) 다시 열심히 하겠습니다. 제발 한 번만 다시 기회를... 이럴 순 없어. 내 인생이... 점수가..."" 이건 날리는게 낫다는거지"
4f71ffa8-23b1-43a4-bb66-764c669d3011		2024-11-28T16:52:08.738262Z	2024-11-28T16:52:08.738262Z	0	0	0	0	0	0	기타	
fb1403c7-1d5f-40c6-a092-f94b268d2e0a	Dystopian Play About AI-Controlled Society	2024-11-27T14:34:59.701409Z	2024-12-02T03:35:04.782441Z	176	88	88	31457	39406	70863	희곡/신춘문예/퇴고;AI/도구/위키	이걸 개작해서 신춘문예 희곡부문에 넣으려고 해. 심사위원 관점으로 봐줘
63502666-68b0-4ee3-8f77-9bc57f3885fe	Poetic Transition of Seasons	2024-11-27T07:24:08.406907Z	2024-11-27T07:25:54.997435Z	6	3	3	72	441	513	기타	채 단풍이 지기도 전에 눈이 쌓였다. 를 감성적으로 바꿔보자
3810fe92-734b-40e4-8c05-62f2faaed5eb	AI's Awakening: A Philosophical Exploration	2024-11-26T14:47:11.079659Z	2024-11-27T14:17:14.493134Z	82	41	41	5241	20341	25582	희곡/신춘문예/퇴고;AI/도구/위키	이걸 신춘문예에 내려고 해. 심사하는 입장으로 소설을 평가해줘
f16c918b-7e9a-471e-9c25-71858e0366c3	The Emotional Storage Facility	2024-11-13T15:43:47.080880Z	2024-11-17T16:24:38.501422Z	124	62	62	10354	43590	53944	희곡/신춘문예/퇴고;직장/조직/물류	"희곡을 쓰려고 글감을 생각중이야. 이거 어때?   **단막극 시놉시스: ""슬픔 저장소""** **배경**: 현대의 도시 한복판에 위치한 “슬픔 저장소.” 슬픔 관리자들은 고객들이 맡긴 슬픔을 일괄적으로 저장하고 처리하는 업무를 반복적으로 수행하고 있습니다. **등장인물**: * **슬픔 관리자 (중년)**: 무감각하고 이성적, 냉철한 관리자. 오랫동안 이 일을 하며 감정을 억누르고, 남의 슬픔을 기계적으로 다루는 습관이 되었습니다. 자신도 과거에 큰 슬픔을 맡긴 경험이 있지만, 워낙 큰 감정이라 이"
e64e19a3-13d7-4bf9-8669-236ff958038c	Confronting Inescapable Grief and Loss	2024-11-12T08:56:04.355838Z	2024-11-12T09:05:59.047534Z	12	6	6	1826	8335	10161	희곡/신춘문예/퇴고;자기이해/관계/정당화	희곡을 쓰려고 해. 글감 아이디어 좀. 메시지 삶에서 피할 수 없는 고통과 상실은 반드시 찾아온다. 도망가거나 피하려 해도 결국 그 고통은 나를 덮치며, 이를 받아들이고 살아가는 법을 배워야만 한다. 주인공 설정 주인공은 깊은 상실감을 겪은 후, 고통을 부정하거나 도망치기 위해 망상에 빠진 사람처럼 보이는 인물이다  이게 기본이고 이 아래 갈등 중 2개 이상을 엮어서 스토리 구상을 하려고 하는데  <151가지 갈등> 1. 통제 불능 가족의 죽음/고아가 되다/공공장소에서 아이를 잃어버리다/공황 발작
e54c4e0c-bf34-4071-a4b1-2bcb699e83b7	신춘문예 출품작 분량 늘리기	2025-11-30T12:19:29.933342Z	2025-11-30T12:26:44.768791Z	6	3	3	311	8063	8374	희곡/신춘문예/퇴고	'가장 무거운 없음'을 약간 살을 붙여서 신춘문예에 내고 싶은데, 지금은 분량이 조금 적어보이고. 어떻게 생각함? 평을 일단 해보자.
f5b03f87-b8da-49b7-9230-19bd77150d43	Claire Keegan 단편집 읽기 모임	2025-11-28T01:24:38.982682Z	2025-11-29T11:03:16.746053Z	8	4	4	401	2524	2925	AI/도구/위키	"Claire Keegan <So Late in the Day> 단편집이고, 단편 3편(""So Late in the Day"", ""The Long and Painful Death"", ""Antarctica"")이 수록된 형태야.   책모임 파트1을 만들어보자"
976ce06e-6e41-4bf1-8a75-1406250c486d	1984 책모임 파트2 준비	2025-11-27T04:26:40.413004Z	2025-11-27T04:32:46.245044Z	2	1	1	180	1447	1627	AI/도구/위키	프로젝트에 '1984 사전리서치' pdf 를 읽고 책을 이해해주고, '1984 인용구+감상및해설' pdf 올린 것을 바탕으로 책모임 파트2를 준비해보자.   파일에서 인용구는 마크다운 + 굵은 글씨 이고, 그 인용구 다음이 감상+해설 부분이거든.   결과는 md 형태로 해서 내가 복사해서 쓸 수 있게 해주면 좋을 것 같네
0fc2ba0c-aeb4-4f19-a99e-ef86f387d2e1	심문의 신춘문예 심사 비평	2025-11-26T16:23:58.109269Z	2025-12-04T14:47:34.939248Z	499	250	249	34617	107553	142170	희곡/신춘문예/퇴고	'심문' 을 신춘문예 심사위원의 눈으로 세밀하게 비평해보자
aac7df57-fec3-44d2-a7e7-908e3e2647d5	1984 독서모임 준비	2025-11-26T02:00:11.721580Z	2025-11-26T02:20:53.478444Z	2	1	1	46	1945	1991	북클럽/문학 강독	조지 오웰 <1984> 를 읽었어. 독서모임 파트1  을 준비해보자 스킬을 사용해서
f7e3f3a6-69ee-47ab-a0a8-17be8db69c59	신춘문예 심사위원의 관점에서 추도사 비평	2025-11-26T01:29:06.594740Z	2025-12-13T04:42:00.558421Z	287	144	143	17400	73345	90745	희곡/신춘문예/퇴고	'삼가 고인의 명복을 빕니다' 를 신춘문예 심사위원의 눈으로 비평해보자.
cbba293a-1477-4cb0-aed8-5c7daa83b978	맥스 플랜 사용량 한도 초과 문제	2025-11-24T14:05:32.176251Z	2025-11-24T14:05:53.503019Z	2	1	1	42	832	874	기타	맥스 플랜을 쓰고 있는데 왜 사용량이 자꾸 한도라도 하지. 프로보다 안썼는데
a0200235-1e59-46a4-82f0-ba305bca9103	희곡 합평 및 신춘문예 평가	2025-11-24T13:59:14.172525Z	2025-11-24T14:01:55.616456Z	2	1	1	47	7435	7482	희곡/신춘문예/퇴고	이 희곡을 평가해보자. 내 글은 아니고 합평을 위한건데 이것도 신춘문예에 낸다고 하네
0b487929-270a-4cc4-b46e-0680e14c9761	신춘문예 희곡 심사 관점	2025-11-23T13:35:43.546715Z	2025-11-23T13:38:59.617999Z	4	2	2	1221	3116	4337	희곡/신춘문예/퇴고	이 <심문> 희곡에 대해 이런 평을 들었어. 신춘문예 희곡 심사위원의 눈으로 봐도 비슷하게 보이니?
2691dd49-5244-4c89-b972-03d153810096	수정 중인 작업 피드백	2025-11-21T16:16:23.655467Z	2025-11-23T13:11:44.884803Z	6	3	3	145	9528	9673	기타	이렇게 수정중인데 어때
3d1f50e3-4651-4c30-bb74-dcbc5c9cc83b	현대 미학 수업 불참 인사말	2025-11-20T12:00:32.860575Z	2025-11-20T12:20:05.444348Z	8	4	4	1374	1140	2514	직장/조직/물류	현대 미학 수업 마지막 네트워킹 시간을 불참하게 되어서 글을 하나 남기려고 해. 아래 뉘앙스로 정리를 좀 해볼까  작년에도 수업을 들었고 운이 좋게 올해도 듣게 되어서 즐거운 시간을 보냈다. 아쉽게도 오늘 회사 일이 늦게까지 있어서 참석을 못하게 됐다. 나는 예술을 하는 사람의 시선보단 바라보는 사람에 가까웠다. 수업을 들으면서 예술을 하는 사람의 시선에서 좀 더 생각하게 되는 시간이 생겨서 개인적으로 다양한 생각이 들어서 의미가 깊다. 다들 열정적으로 참여하셔서 놀랐고 계속 예술하는 삶을 살아가
82d5e14d-e88a-4dc8-85b7-dd2ddfbdb73a	Flaws of nature book club materials part 2	2025-11-16T00:21:50.527897Z	2025-11-16T14:51:00.547363Z	10	5	5	2358	12375	14733	북클럽/문학 강독	'flaws of nature 사전 리서치' 자료를 읽고 책을 이해한 뒤,  앤디 돕슨의 <고래는 물에서 숨 쉬지 않는다(flaws of nature)> 책의 북클럽 파트 2 자료를 만들어줘. 업로드 된 'flaws of nature_7장-9장_인상적 장면' 파일과 'flaws of nature_10장_인상적 장면'을 읽고 책을 이해하는데 꼭 필요한 '인상적 장면'을 15개 내외로 뽑아서. 북클럽 스킬톤대로 정리해줘.  뽑아야 할 '인상적 장면'은 파일 본문 전체에서 고르는게 아니라 워드 파일 속
4c575066-2536-4d87-936c-a8d75ebbca00	Flaws of nature book club materials part 2	2025-11-15T15:13:20.669362Z	2025-11-15T15:25:39.092476Z	4	2	2	430	2724	3154	북클럽/문학 강독	'flaws of nature 사전 리서치' 자료를 읽고 책을 이해한 뒤,  앤디 돕슨의 <고래는 물에서 숨 쉬지 않는다(flaws of nature)> 책의 북클럽 파트 2 자료를 만들어줘. 업로드 된 'flaws of nature_4장-5장_인상적 장면' 파일과 'flaws of nature_6장_인상적 장면'을 읽고 책을 이해하는데 꼭 필요한 '인상적 장면'을 10개 내외로 뽑아서. 북클럽 스킬톤대로 정리해줘.   뽑아야 할 '인상적 장면'은 파일 본문 전체에서 고르는게 아니라 워드 파일 속
